bid,routine timestamp,routine score,name,day difference
3267,2019-02-14,92,The Olive Garden Italian,7.0
3267,2019-08-15,96,The Olive Garden Italian,-1.0
3272,2016-12-29,90,Cigar Bar and Grill,-1.0
3272,2019-04-30,92,Cigar Bar and Grill,-1.0
3280,2018-01-29,82,HARRY'S BAR,-1.0
3280,2019-05-16,88,HARRY'S BAR,-1.0
3285,2016-10-05,77,Wing Lum Cafe,7.0
3285,2017-10-24,76,Wing Lum Cafe,-1.0
3285,2018-06-22,83,Wing Lum Cafe,-1.0
3285,2019-07-30,86,Wing Lum Cafe,-1.0
3286,2017-08-31,87,Super Burrito,12.0
3286,2018-03-01,87,Super Burrito,-1.0
3286,2019-02-14,81,Super Burrito,-1.0
3300,2017-01-12,94,"Broadmoor, The",19.0
3300,2018-07-11,85,"Broadmoor, The",-1.0
3300,2019-02-25,86,"Broadmoor, The",-1.0
3302,2018-05-30,90,RUSSIAN CENTER SOCIAL HALL,-1.0
3302,2019-07-10,92,RUSSIAN CENTER SOCIAL HALL,-1.0
3304,2016-10-31,87,Round Table Pizza,8.0
3304,2018-07-11,69,Round Table Pizza,-1.0
3304,2019-10-02,83,Round Table Pizza,-1.0
3309,2016-11-01,67,ALBORZ,2.0
3309,2017-04-28,90,ALBORZ,-1.0
3309,2018-08-15,81,ALBORZ,-1.0
3309,2019-03-05,81,ALBORZ,-1.0
3317,2017-10-26,80,Pane e Vino Trattoria,12.0
3317,2018-05-29,86,Pane e Vino Trattoria,-1.0
3323,2017-02-01,98,Swensen's of SF Inc,-1.0
3323,2018-02-13,96,Swensen's of SF Inc,-1.0
3324,2017-07-10,98,Buena Vista Cafe,-1.0
3324,2019-03-08,87,Buena Vista Cafe,4.0
3324,2019-09-10,91,Buena Vista Cafe,-1.0
3328,2018-02-22,98,Gary Danko,-1.0
3328,2019-02-21,92,Gary Danko,-1.0
3328,2019-09-24,82,Gary Danko,-1.0
3331,2017-11-27,94,HARVEY'S,301.0
3331,2018-10-15,94,HARVEY'S,-1.0
3335,2017-09-12,82,The Bell,10.0
3335,2018-02-28,86,The Bell,-1.0
3335,2018-08-17,85,The Bell,-1.0
3338,2018-02-23,92,La Folie,5.0
3343,2017-10-10,92,PERRYS,7.0
3343,2018-03-27,96,PERRYS,-1.0
3343,2018-10-02,87,PERRYS,-1.0
3345,2017-05-24,80,"BAR NONE-SF, LLC",7.0
3345,2018-04-12,79,"BAR NONE-SF, LLC",-1.0
3350,2017-12-14,96,House of Prime Rib,-1.0
3350,2018-08-14,96,House of Prime Rib,-1.0
3373,2017-02-23,82,New Delhi Restaurant,-1.0
3373,2018-04-12,90,New Delhi Restaurant,-1.0
3373,2019-05-30,75,New Delhi Restaurant,8.0
3374,2017-03-01,100,Daily Grill,-1.0
3374,2018-04-12,100,Daily Grill,253.0
3374,2018-12-14,84,Daily Grill,7.0
3374,2019-07-25,74,Daily Grill,-1.0
3392,2016-10-17,94,FAMILY BILLIARDS,-1.0
3392,2017-09-26,94,FAMILY BILLIARDS,-1.0
3392,2018-08-24,85,FAMILY BILLIARDS,-1.0
3393,2016-11-18,96,DON RAMON,-1.0
3393,2018-04-24,96,DON RAMON,-1.0
3393,2019-03-19,92,DON RAMON,-1.0
3394,2016-10-31,92,The Keystone,-1.0
3394,2018-04-23,89,The Keystone,7.0
3394,2019-09-05,90,The Keystone,-1.0
3397,2017-03-22,94,21ST AMENDMENT BREWERY CAFE,-1.0
3397,2018-10-10,83,21ST AMENDMENT BREWERY CAFE,5.0
3403,2017-04-28,89,Farallon,-1.0
3405,2017-12-12,85,GARDEN CT. RESTAURANT & BAR,-1.0
3405,2019-04-17,90,GARDEN CT. RESTAURANT & BAR,-1.0
3409,2017-05-23,76,OZUMO,-1.0
3409,2017-05-24,74,OZUMO,-1.0
3409,2018-02-12,86,OZUMO,-1.0
3409,2019-01-28,77,OZUMO,36.0
3409,2019-07-10,87,OZUMO,-1.0
3414,2017-09-26,98,TASTE CATERING,-1.0
3420,2018-10-30,98,MCDONALD'S #7413,-1.0
3424,2017-01-27,96,CAFE PHOENIX,-1.0
3424,2018-01-31,88,CAFE PHOENIX,-1.0
3428,2017-10-17,100,Levi Strauss & Co,-1.0
3428,2019-02-08,100,Levi Strauss & Co,-1.0
3429,2016-12-02,90,"Safeway Stores, Inc. #1206",5.0
3429,2017-11-21,92,"Safeway Stores, Inc. #1206",-1.0
3429,2018-08-27,96,"Safeway Stores, Inc. #1206",-1.0
3429,2019-06-24,98,"Safeway Stores, Inc. #1206",-1.0
3431,2018-04-30,94,Bimbo's 365 Club,-1.0
3433,2017-08-03,86,Alioto's,208.0
3433,2018-02-20,90,Alioto's,7.0
3433,2019-04-16,90,Alioto's,-1.0
3437,2017-07-17,86,Fog Harbor Fish House,15.0
3437,2017-11-20,87,Fog Harbor Fish House,-1.0
3437,2019-03-25,92,Fog Harbor Fish House,-1.0
3439,2016-10-13,96,Wipe Out Bar & Grill,-1.0
3439,2017-10-17,91,Wipe Out Bar & Grill,8.0
3439,2018-07-09,92,Wipe Out Bar & Grill,-1.0
3439,2019-05-29,94,Wipe Out Bar & Grill,-1.0
3440,2017-01-11,96,Hornblower Hospitality Svcs/MV Calif. Hornblower,-1.0
3440,2019-03-19,90,Hornblower Hospitality Svcs/MV Calif. Hornblower,52.0
3443,2017-09-21,88,Crab House,-1.0
3443,2018-05-10,94,Crab House,-1.0
3443,2018-09-17,94,Crab House,330.0
3443,2019-07-16,94,Crab House,28.0
3444,2017-09-26,88,The Pier Market,7.0
3444,2018-06-06,92,The Pier Market,-1.0
3444,2019-05-29,90,The Pier Market,-1.0
3446,2017-10-16,98,Scoma's Restaurant,-1.0
3446,2018-07-17,100,Scoma's Restaurant,-1.0
3446,2019-06-27,96,Scoma's Restaurant,-1.0
3456,2018-02-08,71,"CANTON DIM SUM HOUSE, INC.",1.0
3456,2019-06-27,78,"CANTON DIM SUM HOUSE, INC.",-1.0
3458,2018-07-24,96,Raven Bar,-1.0
3459,2017-09-05,85,BASIL THAI RESTAURANT & BAR,17.0
3459,2019-02-06,86,BASIL THAI RESTAURANT & BAR,-1.0
3459,2019-08-12,92,BASIL THAI RESTAURANT & BAR,-1.0
3476,2017-03-07,88,GRAND LODGE OF CALIFORNIA,-1.0
3476,2018-02-26,96,GRAND LODGE OF CALIFORNIA,-1.0
3476,2019-02-20,90,GRAND LODGE OF CALIFORNIA,-1.0
3478,2016-11-08,98,ROUND TABLE PIZZA,-1.0
3478,2017-11-06,94,ROUND TABLE PIZZA,7.0
3478,2019-03-25,90,ROUND TABLE PIZZA,-1.0
3481,2017-12-05,86,Trattoria Contadina Restaurant,7.0
3482,2017-04-07,79,Sears Fine Food,10.0
3482,2017-11-07,100,Sears Fine Food,-1.0
3482,2019-02-26,90,Sears Fine Food,-1.0
3482,2019-10-03,91,Sears Fine Food,-1.0
3484,2017-03-21,92,BOULEVARD,-1.0
3484,2019-02-28,85,BOULEVARD,-1.0
3484,2019-08-29,92,BOULEVARD,-1.0
3485,2016-11-07,85,THE BEACH CHALET BREWERY & REST.,45.0
3485,2017-07-11,90,THE BEACH CHALET BREWERY & REST.,-1.0
3485,2018-04-10,92,THE BEACH CHALET BREWERY & REST.,-1.0
3490,2017-04-21,81,Morton's Chicago Steakhouse,-1.0
3490,2018-05-10,100,Morton's Chicago Steakhouse,-1.0
3490,2019-08-02,96,Morton's Chicago Steakhouse,17.0
3491,2017-06-07,90,Borodudur Restaurant,338.0
3491,2018-05-03,96,Borodudur Restaurant,8.0
3491,2019-05-30,88,Borodudur Restaurant,-1.0
3492,2017-01-13,100,University Club,-1.0
3492,2017-11-15,92,University Club,-1.0
3492,2019-05-15,92,University Club,-1.0
3495,2016-12-30,84,Ryoko's,-1.0
3495,2017-12-11,98,Ryoko's,-1.0
3495,2019-06-26,90,Ryoko's,15.0
3496,2016-12-02,92,Bohemian Club,-1.0
3496,2017-11-27,100,Bohemian Club,-1.0
3496,2019-05-23,93,Bohemian Club,12.0
3497,2017-11-06,96,Venticello Ristorante,213.0
3497,2018-05-31,96,Venticello Ristorante,7.0
3498,2017-11-20,98,Pacific Union Club,15.0
3498,2018-05-25,96,Pacific Union Club,-1.0
3498,2019-07-26,100,Pacific Union Club,-1.0
3503,2016-11-09,100,Starbucks Coffee,-1.0
3503,2017-12-15,100,Starbucks Coffee,-1.0
3503,2019-05-08,100,Starbucks Coffee,-1.0
3510,2016-11-09,68,City View Restaurant,13.0
3510,2019-04-03,79,City View Restaurant,-1.0
3515,2017-10-13,93,Boudin Bakery,7.0
3515,2019-05-07,92,Boudin Bakery,-1.0
3518,2017-07-11,100,"Hyatt Regency - Main Kitchen, Employees Cafeteria",-1.0
3518,2019-03-08,100,"Hyatt Regency - Main Kitchen, Employees Cafeteria",-1.0
3519,2017-07-11,100,Eclipse Cafe,-1.0
3519,2019-03-08,100,Eclipse Cafe,-1.0
3520,2018-05-03,100,Bix,365.0
3520,2019-04-26,90,Bix,7.0
3522,2016-12-05,78,Bow Hon Restaurant,7.0
3522,2017-11-09,74,Bow Hon Restaurant,-1.0
3522,2018-12-06,83,Bow Hon Restaurant,-1.0
3522,2019-09-10,92,Bow Hon Restaurant,-1.0
3524,2017-12-29,98,Golden Gate Bakery,14.0
3525,2018-05-03,100,Villa Taverna,-1.0
3525,2019-04-23,94,Villa Taverna,-1.0
3529,2017-04-24,72,Great Eastern Restaurant,7.0
3529,2017-12-13,83,Great Eastern Restaurant,-1.0
3538,2019-04-23,86,Palio D'Asti,-1.0
3543,2017-01-05,83,Penang Garden  Restaurant,7.0
3543,2017-11-28,90,Penang Garden  Restaurant,-1.0
3543,2018-11-27,74,Penang Garden  Restaurant,-1.0
3547,2017-04-19,92,Golden Star Vietnamese Restaurant,-1.0
3547,2017-11-30,94,Golden Star Vietnamese Restaurant,-1.0
3547,2019-07-23,90,Golden Star Vietnamese Restaurant,10.0
3550,2017-08-07,68,Noah's New York Bagels #2113,-1.0
3550,2018-10-22,88,Noah's New York Bagels #2113,-1.0
3557,2018-02-06,90,Herlen Place,-1.0
3557,2019-01-18,87,Herlen Place,189.0
3557,2019-07-19,89,Herlen Place,7.0
3561,2017-01-23,67,Lee's Deli,1.0
3561,2018-02-12,94,Lee's Deli,-1.0
3561,2019-07-22,77,Lee's Deli,-1.0
3566,2018-01-25,89,Mandalay Restaurant,-1.0
3571,2017-12-13,74,CITY CLUB,21.0
3571,2019-04-09,88,CITY CLUB,-1.0
3578,2017-03-22,96,Neiman Marcus - Rotunda,-1.0
3578,2018-04-09,98,Neiman Marcus - Rotunda,-1.0
3578,2019-04-10,96,Neiman Marcus - Rotunda,-1.0
3586,2017-11-17,87,The Pig & Whistle,10.0
3586,2018-10-12,90,The Pig & Whistle,-1.0
3586,2019-08-05,83,The Pig & Whistle,-1.0
3587,2018-09-24,80,SUPERIOR PALACE SEAFOOD REST.,-1.0
3587,2019-09-04,77,SUPERIOR PALACE SEAFOOD REST.,-1.0
3591,2018-03-26,79,TON KIANG RESTAURANT #2,8.0
3591,2018-08-09,78,TON KIANG RESTAURANT #2,-1.0
3594,2018-06-21,90,CELIAS RESTAURANT,-1.0
3595,2017-01-11,96,SAFEWAY #785,-1.0
3595,2018-03-09,92,SAFEWAY #785,-1.0
3595,2019-06-24,96,SAFEWAY #785,-1.0
3599,2018-08-01,87,MARCELLOS,37.0
3607,2017-08-18,96,Station Cafe,-1.0
3607,2018-07-17,96,Station Cafe,-1.0
3607,2019-08-09,100,Station Cafe,-1.0
3611,2017-06-26,86,ABSINTHE BRASSERIE & BAR,28.0
3611,2018-04-03,94,ABSINTHE BRASSERIE & BAR,-1.0
3611,2019-07-23,92,ABSINTHE BRASSERIE & BAR,-1.0
3613,2017-11-16,68,IL PIRATA,4.0
3613,2018-05-22,92,IL PIRATA,-1.0
3614,2016-10-13,76,"Taqueria ""Los Coyotes"" #2",88.0
3614,2017-11-16,81,"Taqueria ""Los Coyotes"" #2",-1.0
3614,2018-10-11,87,"Taqueria ""Los Coyotes"" #2",-1.0
3615,2017-08-02,89,TARTINE BAKERY,14.0
3615,2018-04-23,96,TARTINE BAKERY,-1.0
3616,2018-01-26,87,THE LIBERTIES IRISH BAR & REST.,74.0
3621,2017-09-19,85,JIM'S RESTAURANT,10.0
3621,2018-04-19,86,JIM'S RESTAURANT,-1.0
3621,2019-04-18,87,JIM'S RESTAURANT,-1.0
3623,2017-09-14,81,CHAVA'S,4.0
3623,2018-04-16,85,CHAVA'S,-1.0
3623,2019-04-17,90,CHAVA'S,-1.0
3626,2017-10-04,89,Beretta,9.0
3626,2018-05-29,90,Beretta,-1.0
3626,2019-05-23,96,Beretta,-1.0
3630,2018-01-30,90,MAD DOG IN THE FOG,30.0
3630,2019-09-17,92,MAD DOG IN THE FOG,-1.0
3631,2018-03-01,90,NOC NOC,-1.0
3640,2017-07-11,83,HAYES STREET GRILL,-1.0
3640,2018-08-07,92,HAYES STREET GRILL,-1.0
3642,2017-05-10,92,ABSINTHE PASTRY,217.0
3642,2017-12-04,92,ABSINTHE PASTRY,9.0
3642,2018-11-16,93,ABSINTHE PASTRY,-1.0
3643,2017-04-19,86,SUPPENKUCHE,7.0
3643,2018-07-19,88,SUPPENKUCHE,-1.0
3643,2019-03-08,83,SUPPENKUCHE,-1.0
3645,2017-11-02,90,ZUNI CAFE,-1.0
3649,2017-01-03,86,SAFEWAY #1490,344.0
3649,2017-12-06,82,SAFEWAY #1490,7.0
3649,2018-12-13,94,SAFEWAY #1490,-1.0
3649,2019-07-01,92,SAFEWAY #1490,-1.0
3651,2017-11-16,90,PANCHO VILLA,-1.0
3651,2018-06-25,77,PANCHO VILLA,-1.0
3651,2019-03-21,90,PANCHO VILLA,-1.0
3655,2017-01-25,98,VERDI CLUB,-1.0
3655,2018-03-16,96,VERDI CLUB,-1.0
3655,2019-04-23,98,VERDI CLUB,-1.0
3659,2018-01-08,92,SQUAT & GOBBLE CAFE #4,-1.0
3659,2018-10-11,98,SQUAT & GOBBLE CAFE #4,-1.0
3661,2016-10-12,74,LA CUMBRE,9.0
3661,2017-06-28,80,LA CUMBRE,-1.0
3661,2018-05-01,85,LA CUMBRE,-1.0
3661,2019-06-05,90,LA CUMBRE,-1.0
3665,2018-02-08,88,Tower Carwash,61.0
3665,2018-09-17,96,Tower Carwash,-1.0
3674,2016-10-14,92,Holiday Inn - Golden Gateway,308.0
3674,2017-07-31,70,Holiday Inn - Golden Gateway,18.0
3674,2017-12-01,96,Holiday Inn - Golden Gateway,-1.0
3674,2018-06-07,96,Holiday Inn - Golden Gateway,-1.0
3674,2019-07-15,96,Holiday Inn - Golden Gateway,-1.0
3676,2017-07-06,70,Chinatown Restaurant,5.0
3677,2017-09-14,90,Mollie Stone's Tower Market,6.0
3677,2018-07-18,94,Mollie Stone's Tower Market,-1.0
3677,2019-09-18,90,Mollie Stone's Tower Market,-1.0
3678,2017-09-20,94,ROUND TABLE PIZZA,58.0
3678,2018-07-25,96,ROUND TABLE PIZZA,-1.0
3690,2019-03-11,93,BENIHANA OF TOKYO,-1.0
3707,2017-06-14,96,Zingari,-1.0
3707,2019-03-21,91,Zingari,28.0
3715,2017-09-19,82,WE BE SUSHI,-1.0
3715,2018-05-08,92,WE BE SUSHI,-1.0
3715,2019-10-02,96,WE BE SUSHI,-1.0
3727,2018-03-20,88,ACE WASABI'S ROCK N ROLL SUSHI,-1.0
3728,2018-03-23,92,"GOLD CLUB, THE",-1.0
3728,2019-09-16,94,"GOLD CLUB, THE",-1.0
3736,2017-07-17,96,SAFEWAY #2646,-1.0
3736,2018-07-20,98,SAFEWAY #2646,-1.0
3736,2019-02-07,98,SAFEWAY #2646,-1.0
3736,2019-09-06,92,SAFEWAY #2646,-1.0
3738,2017-08-21,91,CINDERELLA BAKERY & CAFE,-1.0
3738,2018-08-08,96,CINDERELLA BAKERY & CAFE,-1.0
3738,2019-03-12,87,CINDERELLA BAKERY & CAFE,-1.0
3738,2019-09-23,92,CINDERELLA BAKERY & CAFE,-1.0
3739,2016-10-17,98,BRYAN'S,-1.0
3739,2018-06-06,79,BRYAN'S,-1.0
3743,2018-01-16,83,ROUND TABLE PIZZA RESTAURANT,8.0
3743,2019-06-05,90,ROUND TABLE PIZZA RESTAURANT,-1.0
3752,2018-03-21,92,Pauline's Pizza,-1.0
3769,2016-11-01,98,BURGER KING,-1.0
3769,2017-10-19,96,BURGER KING,-1.0
3769,2018-07-05,100,BURGER KING,-1.0
3794,2016-11-02,85,Biscuits & Blues,-1.0
3794,2017-10-10,100,Biscuits & Blues,-1.0
3795,2017-04-26,100,French Club,-1.0
3795,2018-05-03,100,French Club,-1.0
3795,2019-07-22,98,French Club,7.0
3796,2017-04-17,90,Johnny Foley's Irish House,-1.0
3796,2018-05-01,100,Johnny Foley's Irish House,-1.0
3796,2019-07-10,87,Johnny Foley's Irish House,8.0
3800,2016-10-28,88,MARRAKECH MORROCAN RESTAURANT,-1.0
3800,2017-11-03,100,MARRAKECH MORROCAN RESTAURANT,-1.0
3800,2019-08-06,87,MARRAKECH MORROCAN RESTAURANT,50.0
3803,2017-07-25,100,Metropolitan Club,-1.0
3803,2019-05-29,90,Metropolitan Club,8.0
3816,2017-11-28,67,Washington Bakery & Restaurant,9.0
3816,2019-01-09,87,Washington Bakery & Restaurant,-1.0
3817,2016-10-05,71,Happy Chinese Restaurant,56.0
3817,2017-11-29,88,Happy Chinese Restaurant,-1.0
3817,2018-11-28,84,Happy Chinese Restaurant,-1.0
3817,2019-08-13,90,Happy Chinese Restaurant,-1.0
3819,2017-10-31,87,SAFEWAY #667,28.0
3819,2018-09-18,96,SAFEWAY #667,-1.0
3825,2017-07-17,87,COVE CAFE,-1.0
3825,2018-07-24,90,COVE CAFE,7.0
3834,2017-02-09,90,SAFEWAY #1507,-1.0
3834,2018-06-18,87,SAFEWAY #1507,7.0
3838,2018-02-22,72,CAFE PICARO,6.0
3838,2018-02-23,72,CAFE PICARO,5.0
3838,2018-06-20,90,CAFE PICARO,-1.0
3839,2017-07-21,81,EL TORO TAQUERIA,32.0
3839,2018-04-16,87,EL TORO TAQUERIA,-1.0
3846,2018-04-18,90,WARAKABUNE RESTAURANT,7.0
3846,2019-07-18,87,WARAKABUNE RESTAURANT,-1.0
3850,2016-12-15,87,Thai House Express On Castro,12.0
3850,2018-01-31,87,Thai House Express On Castro,-1.0
3850,2018-10-09,90,Thai House Express On Castro,-1.0
3850,2019-09-24,88,Thai House Express On Castro,-1.0
3855,2017-10-04,94,RAINBOW GROCERY,-1.0
3855,2018-06-20,94,RAINBOW GROCERY,-1.0
3855,2019-02-25,98,RAINBOW GROCERY,-1.0
3858,2018-05-01,92,HUNAN RESTAURANT,-1.0
3858,2019-05-01,94,HUNAN RESTAURANT,-1.0
3859,2017-03-28,90,THIRSTY BEAR BREWING CO,-1.0
3859,2019-02-21,81,THIRSTY BEAR BREWING CO,-1.0
3861,2016-10-25,89,CINCO DE MAYO TAQUERIA & GROCERY,7.0
3861,2017-11-06,83,CINCO DE MAYO TAQUERIA & GROCERY,-1.0
3861,2019-02-06,81,CINCO DE MAYO TAQUERIA & GROCERY,-1.0
3861,2019-09-03,83,CINCO DE MAYO TAQUERIA & GROCERY,-1.0
3862,2017-01-04,66,IMPERIAL GARDEN SEAFOOD RESTAURANT,9.0
3862,2017-09-05,73,IMPERIAL GARDEN SEAFOOD RESTAURANT,-1.0
3862,2019-03-11,65,IMPERIAL GARDEN SEAFOOD RESTAURANT,-1.0
3867,2018-02-13,81,Bacco,-1.0
3868,2017-07-11,87,BARNEY'S,17.0
3868,2019-06-06,89,BARNEY'S,-1.0
3869,2017-06-19,80,SAFEWAY #739,-1.0
3869,2018-06-08,94,SAFEWAY #739,265.0
3869,2019-08-26,89,SAFEWAY #739,-1.0
3870,2016-11-29,82,LA ALTENA,-1.0
3870,2017-07-17,87,LA ALTENA,-1.0
3870,2018-01-05,90,LA ALTENA,-1.0
3870,2019-03-18,77,LA ALTENA,16.0
3875,2018-01-24,84,MARINA SUPER,-1.0
3877,2018-01-04,79,BALBOA CAFE,12.0
3885,2018-03-21,86,IZZY'S STEAK & CHOP HOUSE,2.0
3892,2017-06-21,79,PORTICO,-1.0
3892,2019-01-14,80,PORTICO,-1.0
3892,2019-07-10,83,PORTICO,-1.0
3895,2017-08-24,76,Cable Car Restaurant,8.0
3895,2018-03-13,82,Cable Car Restaurant,-1.0
3895,2019-04-22,84,Cable Car Restaurant,-1.0
3899,2018-06-18,94,FIREWOOD CAFE,9.0
3902,2017-09-11,94,St. Francis Memorial Hospital - Employees Cafeteria,9.0
3902,2018-03-13,100,St. Francis Memorial Hospital - Employees Cafeteria,-1.0
3902,2018-09-11,100,St. Francis Memorial Hospital - Employees Cafeteria,-1.0
3920,2017-02-14,94,BOSTON MARKET,30.0
3920,2019-01-02,94,BOSTON MARKET,-1.0
3920,2019-07-29,91,BOSTON MARKET,-1.0
3924,2017-06-20,82,Ladle and Leaf,8.0
3924,2018-05-25,93,Ladle and Leaf,-1.0
3924,2019-02-27,87,Ladle and Leaf,-1.0
3926,2016-11-29,90,"Espetus Churrascaria, Inc.",-1.0
3926,2017-11-30,91,"Espetus Churrascaria, Inc.",-1.0
3926,2019-07-03,88,"Espetus Churrascaria, Inc.",9.0
3929,2018-04-23,89,"OPERA HOUSE - BASEMENT,LOWER LOUNGE",-1.0
3935,2016-12-30,98,"Le Colonial, SF, LLC",-1.0
3935,2017-09-21,100,"Le Colonial, SF, LLC",-1.0
3935,2019-06-03,96,"Le Colonial, SF, LLC",11.0
3936,2017-05-04,93,Boudin Bakery,-1.0
3936,2018-11-26,96,Boudin Bakery,7.0
3936,2019-06-04,98,Boudin Bakery,-1.0
3948,2016-10-05,94,Mel's Drive-In,-1.0
3948,2018-03-08,92,Mel's Drive-In,-1.0
3948,2019-03-15,85,Mel's Drive-In,11.0
3951,2017-04-19,87,KIRIN RESTAURANT,188.0
3951,2017-09-20,79,KIRIN RESTAURANT,34.0
3951,2018-06-28,76,KIRIN RESTAURANT,-1.0
3951,2019-07-29,77,KIRIN RESTAURANT,-1.0
3953,2018-04-19,73,Trattoria Pinocchio,-1.0
3959,2017-01-11,100,Hornblower Cruises & Events/Hornblower-Santa Rosa,-1.0
3959,2019-03-18,100,Hornblower Cruises & Events/Hornblower-Santa Rosa,-1.0
3960,2017-02-15,96,GAP INC.,7.0
3960,2018-09-20,93,GAP INC.,-1.0
3962,2017-01-30,96,CROSSROADS CAFE,78.0
3962,2018-10-16,90,CROSSROADS CAFE,-1.0
3963,2017-02-03,76,EUREST DINING SERVICES,12.0
3963,2018-11-26,94,EUREST DINING SERVICES,-1.0
3972,2017-06-16,96,SEASONS BAR,10.0
3972,2019-02-20,96,SEASONS BAR,-1.0
3982,2017-02-27,94,SLIM'S,-1.0
3982,2018-04-26,94,SLIM'S,-1.0
3982,2019-08-01,86,SLIM'S,-1.0
4025,2017-01-12,88,SING SING,-1.0
4025,2018-04-23,90,SING SING,-1.0
4037,2017-05-05,90,EDINBURGH CASTLE PUB,-1.0
4037,2018-03-01,98,EDINBURGH CASTLE PUB,-1.0
4056,2017-11-13,100,Ferry Plaza Wine Merchant,-1.0
4056,2019-06-14,100,Ferry Plaza Wine Merchant,-1.0
4057,2017-11-07,94,BIN 55,-1.0
4057,2019-04-08,98,BIN 55,-1.0
4068,2017-07-19,92,Roaring 20's,-1.0
4068,2019-05-29,96,Roaring 20's,-1.0
4072,2019-05-15,98,Hustler Club,-1.0
4078,2017-08-22,96,Shannon Arms,-1.0
4078,2018-07-24,100,Shannon Arms,-1.0
4108,2017-01-11,92,Hornblower Cruises & Events/SF Belle,-1.0
4108,2019-03-19,88,Hornblower Cruises & Events/SF Belle,52.0
4145,2017-12-28,94,FINAL FINAL,-1.0
4145,2019-08-26,91,FINAL FINAL,14.0
4152,2017-01-30,87,The Grand Nightclub,-1.0
4152,2018-03-15,94,The Grand Nightclub,-1.0
4171,2017-10-30,85,SOUTH BEACH YACHT CLUB,4.0
4171,2019-05-06,88,SOUTH BEACH YACHT CLUB,-1.0
4184,2016-11-22,96,GLENEAGLES GOLF COURSE AT M P,-1.0
4184,2017-11-08,92,GLENEAGLES GOLF COURSE AT M P,27.0
4184,2019-08-01,94,GLENEAGLES GOLF COURSE AT M P,-1.0
4186,2018-02-12,-1,Broadway Studios,-1.0
4186,2019-09-13,-1,Broadway Studios,19.0
4209,2017-04-10,98,Ritz-Carlton SF - Bakery,-1.0
4209,2018-04-25,100,Ritz-Carlton SF - Bakery,-1.0
4209,2019-02-25,98,Ritz-Carlton SF - Bakery,-1.0
4231,2018-06-18,92,The Page,-1.0
4323,2017-09-11,94,DIVA'S,-1.0
4323,2018-03-02,96,DIVA'S,-1.0
4335,2017-10-26,82,ASIA SF LLC,18.0
4335,2019-04-17,83,ASIA SF LLC,-1.0
4400,2017-09-13,96,BOTTOM OF THE HILL,-1.0
4400,2018-07-11,92,BOTTOM OF THE HILL,-1.0
4412,2016-12-20,92,Barbarossa,-1.0
4412,2019-04-25,89,Barbarossa,11.0
4416,2017-10-12,94,Sweetie's,7.0
4416,2018-06-14,98,Sweetie's,-1.0
4421,2017-09-21,88,Crepe Cafe,1.0
4421,2018-03-26,86,Crepe Cafe,-1.0
4421,2019-08-28,90,Crepe Cafe,-1.0
4434,2017-11-08,89,NOE VALLEY BAKERY & BREAD CO.,20.0
4434,2018-05-29,100,NOE VALLEY BAKERY & BREAD CO.,-1.0
4434,2019-09-11,100,NOE VALLEY BAKERY & BREAD CO.,-1.0
4438,2017-02-21,100,DIANA MARKET #2,-1.0
4438,2018-01-26,100,DIANA MARKET #2,-1.0
4438,2019-03-11,96,DIANA MARKET #2,-1.0
4449,2016-12-15,80,Universal Bakery Inc.,-1.0
4449,2017-12-18,83,Universal Bakery Inc.,-1.0
4449,2019-01-28,83,Universal Bakery Inc.,39.0
4449,2019-09-09,82,Universal Bakery Inc.,-1.0
4465,2017-08-10,90,Freddie's Sandwiches,15.0
4465,2018-02-12,94,Freddie's Sandwiches,-1.0
4465,2019-07-11,96,Freddie's Sandwiches,-1.0
4469,2017-09-27,94,Boudin Restaurant,222.0
4469,2018-04-26,90,Boudin Restaurant,11.0
4469,2019-05-23,96,Boudin Restaurant,-1.0
4474,2017-10-11,96,17th & Noe Market,-1.0
4474,2018-08-20,96,17th & Noe Market,-1.0
4474,2019-09-12,96,17th & Noe Market,-1.0
4475,2016-11-29,100,Spot Light Market,-1.0
4475,2018-03-08,96,Spot Light Market,-1.0
4475,2019-08-26,91,Spot Light Market,-1.0
4476,2017-05-01,96,AFC Sushi @ Safeway 4601,-1.0
4476,2017-08-01,100,AFC Sushi @ Safeway 4601,-1.0
4476,2019-03-07,100,AFC Sushi @ Safeway 4601,-1.0
4478,2016-10-24,100,AFC Sushi @ Safeway #1490,-1.0
4478,2017-12-06,100,AFC Sushi @ Safeway #1490,-1.0
4478,2018-12-13,98,AFC Sushi @ Safeway #1490,-1.0
4478,2019-07-01,96,AFC Sushi @ Safeway #1490,-1.0
4479,2017-01-05,92,Courtney's Produce II,-1.0
4479,2019-04-12,79,Courtney's Produce II,-1.0
4480,2016-12-05,100,STARBUCKS COFFEE #545,361.0
4480,2017-11-14,98,STARBUCKS COFFEE #545,17.0
4480,2018-07-11,98,STARBUCKS COFFEE #545,-1.0
4480,2019-07-01,96,STARBUCKS COFFEE #545,-1.0
4481,2018-01-18,93,Bi Rite Market,-1.0
4481,2018-09-13,89,Bi Rite Market,-1.0
4481,2019-08-13,94,Bi Rite Market,-1.0
4483,2017-12-01,90,NOE BAGEL,33.0
4483,2018-08-01,92,NOE BAGEL,-1.0
4483,2019-09-03,92,NOE BAGEL,-1.0
4492,2017-05-05,94,Mollie Stone's Grand Central Market (Mezzanine Level),-1.0
